baseline,isolation_50,isolation_60,isolation_70,isolation_80,farmonly_50,farmonly_60,farmonly_70,farmonly_80,farmhh_50,farmhh_60,farmhh_70,farmhh_80
0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.10508122141767809,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.09829325557778253,0.10033802196869177,0.1010526163962615,0.10654253306179695,0.10246864912772925,0.11407150439702779,0.09649634278406789,0.10485184165930211,0.10116555298847249,0.11123565560707592,0.0964159752037485,0.10183951251299435,0.10905046452412774
0.10168080472715348,0.068,0.068,0.10835504214712992,0.068,0.068,0.068,0.12645158847216104,0.068,0.10727557758981524,0.09802334144181785,0.068,0.068
0.10058582601432482,0.10108230232315107,0.13322561579977943,0.11014472871729854,0.11106826798933504,0.068,0.068,0.068,0.068,0.09893781136447702,0.10402994541449095,0.11602298859056923,0.068
0.09901226447420056,0.09642372104045688,0.11909952316989308,0.1016316786085136,0.10444058491865126,0.09312887194961714,0.10122559415380415,0.10327714024994859,0.10738919169470887,0.09862461985186165,0.11881012719791653,0.10326714955816553,0.10415906572905557
0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.09414600510637938,0.10991897630213016,0.09622414846626531,0.10043360590152264,0.10546224115633507,0.10512931095998504,0.10421849542266917,0.10032868064893817,0.10062691454500719,0.10321782854466859,0.10214679990427607,0.0976448405794291,0.0967357806531195
0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.09963310814945106,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.10351019196188478,0.09888702205480068,0.1093913651162235,0.09900975730582076,0.10753493921611833,0.10844497184484492,0.12051231258455354,0.10302719232221416,0.09837886183289547,0.10843648701842425,0.10754052956249364,0.11411217733957624,0.11436697878679924
0.127425279415763,0.1057022793259713,0.10215370726817756,0.068,0.068,0.10278712466645312,0.10310490728410368,0.068,0.068,0.068,0.068,0.068,0.068
0.09946438769844067,0.09532227019855308,0.10014450360842891,0.10188535708842074,0.1263436402335878,0.09808726743844143,0.11034206025752841,0.1004250014005564,0.10958631405546143,0.11442346257072362,0.09805785235250278,0.10433111899683507,0.11095107479293281
0.09581864924826455,0.10395782915698823,0.10702276959599466,0.10331304302853753,0.12518407701747955,0.10066083217305456,0.0962656468462133,0.10220939721330588,0.1001283306492917,0.10647700321684124,0.10176019573025083,0.068,0.068
0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.09283422015002127,0.09926787248991786,0.10160581082737438,0.1171415386304676,0.11070879518590832,0.10740621551206572,0.0950477999029609,0.09695658027544883,0.10650340728298957,0.10326389843515815,0.11955151867112884,0.11054831254589273,0.068
0.10364537939524691,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.10810117770971295,0.068,0.068,0.10386447020540053,0.068,0.068,0.068,0.1113695144283782,0.068,0.11607447371917627,0.09914344348472262,0.11690777713005203,0.068
0.09843963322051955,0.10738418117172703,0.10033926001425426,0.07462549547555014,0.09826232382201337,0.10784085068454811,0.11135507040061389,0.07462549547555014,0.10058936787917125,0.10054436769562088,0.11006742238081334,0.0984438972284371,0.10757997797363804
0.09531333793760295,0.1055305087995711,0.10339478202888615,0.11078516711562517,0.068,0.10514648233714173,0.10122290377700922,0.09611429939625145,0.068,0.068,0.068,0.068,0.11315381760682845
0.10761820031110064,0.11736972708973424,0.10616486811263684,0.11188123289715025,0.1028828522073886,0.11005639377357361,0.09830019191064181,0.12969092618241596,0.09977573625347193,0.068,0.10824056059099033,0.10247794990994105,0.10014470401945201
0.10631265549845899,0.10460410587086927,0.10751097345862333,0.11340500703217639,0.10298524591795204,0.10901943021882181,0.068,0.068,0.068,0.11261167821314272,0.10068483747886313,0.1054315124539152,0.15041111637586857
0.11691741265688467,0.11064433252263074,0.10564562617972408,0.12653674466646034,0.068,0.10098449090719977,0.10976046396031656,0.14128658553514217,0.068,0.068,0.068,0.068,0.068
0.10285195150686144,0.09419875665463093,0.10908193810978208,0.12867938805650356,0.10135918608180988,0.10078144065591138,0.10004409555032907,0.12562969510637975,0.10579558697943033,0.068,0.068,0.068,0.068
0.09718491617426647,0.10652546222891744,0.10283778807433067,0.1229078562333917,0.10115935611731457,0.11595446977926412,0.11340045525895513,0.11991413951629293,0.10651655699381604,0.096661598517119,0.10716049626448837,0.10615349649485689,0.10493569201847383
0.10333580464776615,0.10832182576238328,0.10782675170312218,0.10556935151736198,0.09694055444198942,0.0965362042071848,0.12135251301992293,0.12178676705790195,0.09809843107892098,0.09438537519440456,0.10050739236981798,0.09883140814450887,0.10924646132096916
