baseline,isolation_50,isolation_60,isolation_70,isolation_80,farmonly_50,farmonly_60,farmonly_70,farmonly_80,farmhh_50,farmhh_60,farmhh_70,farmhh_80
0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.10508122141767809,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.09829325557778253,0.10033802196869177,0.1010526163962615,0.10654253306179695,0.10246864912772925,0.09979786655498568,0.10652359873480814,0.11028292631622186,0.11372949767905476,0.10064100095788227,0.09758742611251889,0.11280357474494666,0.11697343659012902
0.10168080472715348,0.068,0.068,0.10835504214712992,0.068,0.068,0.068,0.11264557339653201,0.068,0.068,0.068,0.12099432273484771,0.10256987124900731
0.10058582601432482,0.10108230232315107,0.13322561579977943,0.11014472871729854,0.11106826798933504,0.068,0.10240317079109786,0.10200203111187231,0.10313823509547239,0.068,0.068,0.068,0.068
0.09901226447420056,0.09642372104045688,0.11909952316989308,0.1016316786085136,0.10444058491865126,0.10471762342686432,0.10234757309997401,0.09857994943735258,0.09563580415671966,0.11222196119159296,0.12323133748353028,0.1173809917896145,0.1137414615547688
0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.09414600510637938,0.10991897630213016,0.09622414846626531,0.10043360590152264,0.10546224115633507,0.12080863309236098,0.10601662783437475,0.10756491174351537,0.10239770748738493,0.11618818717205899,0.14963507317627514,0.10715582483576921,0.11212628224288448
0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.09963310814945106,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.10351019196188478,0.09888702205480068,0.1093913651162235,0.09900975730582076,0.10753493921611833,0.10502108712018501,0.10280612712341379,0.10673446956613032,0.11067633162548064,0.10002318998135099,0.10107217714350676,0.10290161723786989,0.10889856610672032
0.127425279415763,0.1057022793259713,0.10215370726817756,0.068,0.068,0.09829819760732782,0.09727142555712331,0.068,0.068,0.068,0.068,0.068,0.068
0.09946438769844067,0.09532227019855308,0.10014450360842891,0.10188535708842074,0.1263436402335878,0.09526197736033426,0.10971754737357034,0.09875178870656598,0.11345861062754949,0.09348588755928809,0.10710841015222931,0.11168116806068548,0.10928660371265216
0.09581864924826455,0.10395782915698823,0.10702276959599466,0.10331304302853753,0.12518407701747955,0.0973339366040816,0.09530397328336918,0.09788498714777631,0.12587385329465064,0.11552289200098668,0.12012667306738978,0.068,0.068
0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.09283422015002127,0.09926787248991786,0.10160581082737438,0.1171415386304676,0.11070879518590832,0.09922455908631231,0.11439473057894156,0.1026050179083941,0.10240377192102516,0.09783350205525344,0.09510850367536841,0.1113249765129713,0.11895147105710382
0.10364537939524691,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.10810117770971295,0.068,0.068,0.10386447020540053,0.068,0.068,0.068,0.09876455751328042,0.068,0.1220277629779698,0.13769947280083608,0.11480829885528737,0.068
0.09843963322051955,0.10738418117172703,0.10033926001425426,0.07462549547555014,0.09826232382201337,0.11749830904517251,0.112726927952449,0.07462549547555014,0.10375042101327282,0.068,0.068,0.068,0.068
0.09531333793760295,0.1055305087995711,0.10339478202888615,0.11078516711562517,0.068,0.10403919323287485,0.10721315100396535,0.10107794775659569,0.068,0.068,0.068,0.068,0.11486990540986723
0.10761820031110064,0.11736972708973424,0.10616486811263684,0.11188123289715025,0.1028828522073886,0.09568057660999334,0.10219996020965949,0.10566643194465228,0.10294688816100671,0.10206047238267447,0.10660939098903766,0.10300218182733087,0.12306254567451584
0.10631265549845899,0.10460410587086927,0.10751097345862333,0.11340500703217639,0.10298524591795204,0.11787092949421679,0.10527777084276378,0.09981884391244514,0.10106454930286292,0.068,0.068,0.068,0.068
0.11691741265688467,0.11064433252263074,0.10564562617972408,0.12653674466646034,0.068,0.1117617104663542,0.11454554107082227,0.12836584356684927,0.068,0.068,0.068,0.068,0.068
0.10285195150686144,0.09419875665463093,0.10908193810978208,0.12867938805650356,0.10135918608180988,0.10466909754149314,0.1173074171770095,0.11639747438468895,0.11267309904119974,0.068,0.068,0.068,0.068
0.09718491617426647,0.10652546222891744,0.10283778807433067,0.1229078562333917,0.10115935611731457,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
0.10333580464776615,0.10832182576238328,0.10782675170312218,0.10556935151736198,0.09694055444198942,0.09934290930913726,0.10097767521832818,0.10158219242113237,0.1021798617716537,0.068,0.068,0.068,0.068
0.09901474859893711,0.09942045946927652,0.09901159346554517,0.1053247934627316,0.10049657852244277,0.09960323299895116,0.11679492619258279,0.1098239570474344,0.13108129740268123,0.10230850337147368,0.068,0.068,0.068
