baseline,isolation_50,isolation_60,isolation_70,isolation_80,farmonly_50,farmonly_60,farmonly_70,farmonly_80,farmhh_50,farmhh_60,farmhh_70,farmhh_80
22,23,28,29,2,24,27,33,2,26,28,33,2
20,1,1,1,0,1,1,1,0,1,1,1,0
20,26,27,28,37,26,27,30,36,26,28,31,37
20,27,29,29,35,27,29,32,35,29,29,30,35
21,25,27,31,45,26,27,30,44,26,26,29,42
0,0,0,0,0,0,0,0,0,0,0,0,0
21,27,28,28,33,29,30,31,39,28,28,31,36
20,29,32,37,38,27,29,36,37,32,30,38,38
20,29,33,31,34,28,30,32,34,30,33,32,36
20,27,31,30,36,26,27,30,38,26,27,30,35
21,26,26,30,34,25,27,31,32,26,27,33,32
19,25,27,2,2,24,28,2,2,25,27,2,2
2,0,0,0,0,0,0,0,0,0,0,0,0
19,27,28,32,32,28,28,31,33,26,26,31,32
19,25,28,30,33,25,25,29,36,28,26,30,33
1,26,27,30,36,27,27,32,39,27,28,31,38
19,28,32,31,34,28,29,34,34,29,30,34,35
22,30,34,30,33,31,32,35,37,30,34,32,43
24,4,4,5,5,4,4,5,5,4,4,5,5
20,0,0,0,0,0,0,0,0,0,0,0,0
22,34,32,41,9,32,33,38,9,32,7,7,7
19,24,27,26,29,25,27,29,31,26,27,30,32
20,26,28,33,32,26,28,31,36,26,27,34,34
4,25,27,2,2,24,26,2,2,27,27,2,2
19,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0
19,29,31,36,36,29,34,33,38,31,35,35,40
22,29,29,30,34,27,27,31,34,26,27,31,39
2,2,2,2,2,2,2,2,2,2,2,2,2
18,26,27,27,32,25,27,29,32,25,27,28,33
3,25,33,34,40,27,32,34,39,28,33,35,39
20,25,4,4,4,23,4,4,4,27,4,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,1,1,1,1,1,1,1,1,1,1,1
1,25,28,32,36,26,28,35,37,26,27,34,39
20,26,30,29,33,26,31,30,39,24,30,30,31
19,31,32,38,41,31,34,37,38,33,35,37,41
20,27,26,31,33,24,27,32,34,25,27,29,34
20,24,27,29,34,24,25,28,33,26,28,29,34
1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
19,25,32,29,32,24,32,30,36,26,31,31,34
24,26,35,30,37,26,29,29,36,28,28,31,34
22,0,0,0,0,0,0,0,0,0,0,0,0
21,25,27,31,35,24,29,31,34,26,29,31,38
20,24,26,28,35,26,29,28,31,24,25,29,30
20,28,28,31,39,26,28,34,31,25,29,31,37
21,27,28,30,33,26,30,32,34,27,30,30,34
21,24,29,30,31,25,27,30,33,23,27,30,32
20,25,26,29,38,25,27,29,34,25,26,28,36
20,30,28,33,35,26,29,34,36,26,28,34,36
22,3,3,3,36,3,3,3,38,3,3,3,34
1,1,1,29,37,1,1,30,33,1,1,30,36
20,26,30,36,34,28,27,31,30,26,27,35,34
22,30,31,31,39,26,28,31,34,29,30,33,35
0,0,0,0,0,0,0,0,0,0,0,0,0
21,29,30,31,35,28,30,34,35,27,30,31,39
1,0,0,0,0,0,0,0,0,0,0,0,0
19,24,28,30,35,25,28,34,33,29,31,30,34
1,1,1,1,1,1,1,1,1,1,1,1,1
19,25,26,27,34,24,29,31,31,24,28,30,32
19,27,26,35,32,26,28,29,34,27,30,31,34
22,27,31,31,39,29,28,31,36,27,29,31,40
21,25,27,31,40,24,29,33,40,26,28,29,41
2,2,2,2,2,2,2,2,2,2,2,2,2
20,25,32,31,31,27,29,31,34,27,25,30,32
19,1,1,1,1,1,1,1,1,1,1,1,1
20,25,27,29,32,26,28,30,34,27,27,30,32
20,25,27,32,31,27,28,31,31,28,29,30,31
23,27,29,30,32,26,28,33,31,26,27,31,42
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
20,28,31,33,35,27,27,32,36,27,29,32,43
21,28,31,36,33,28,30,33,34,30,30,34,35
21,0,0,0,0,0,0,0,0,0,0,0,0
19,28,32,31,37,28,33,31,36,29,33,33,36
20,26,31,35,38,25,30,32,37,27,29,38,34
5,27,30,30,36,27,29,30,34,27,30,33,36
19,25,28,32,33,25,28,28,33,24,26,31,30
0,0,0,0,0,0,0,0,0,0,0,0,0
20,27,27,30,38,25,28,32,36,25,28,33,37
21,1,1,1,1,1,1,1,1,1,1,1,1
20,24,32,31,36,28,28,31,37,25,31,31,36
21,26,29,30,34,26,29,30,35,25,30,32,32
18,27,3,3,3,25,3,3,3,26,3,3,3
21,1,1,1,1,1,1,1,1,1,1,1,1
0,2,1,1,1,2,1,1,1,2,1,1,1
24,3,3,3,3,3,3,3,3,3,3,3,3
0,0,1,1,1,0,1,1,1,0,1,1,1
19,27,31,33,37,27,28,30,33,27,29,32,35
21,0,0,0,0,0,0,0,0,0,0,0,0
21,26,27,26,32,26,26,32,30,26,27,33,33
19,27,28,31,34,28,30,31,35,28,29,31,35
20,2,2,2,2,2,2,2,2,2,2,2,2
20,25,29,28,32,24,27,28,37,25,27,31,31
19,26,27,30,38,25,28,30,37,28,28,32,42
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,1,1,1,1,1,1,1,1,1,1
1,27,31,33,36,26,30,36,40,28,30,35,35
20,25,27,31,35,26,25,30,35,23,26,31,34
1,24,29,30,33,26,31,32,36,25,30,32,35
21,24,25,28,32,26,25,27,31,24,26,28,32
20,27,29,33,35,28,31,31,38,29,29,35,36
20,23,27,28,30,26,30,29,30,25,27,31,32
19,27,29,31,36,26,26,30,35,26,29,32,34
20,25,27,28,32,24,26,34,33,25,27,29,37
21,25,39,4,4,26,34,4,4,28,34,4,4
22,27,29,31,34,28,28,30,33,29,31,32,36
20,25,27,0,0,23,25,0,0,30,28,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
22,30,31,36,40,30,30,36,41,29,31,36,45
1,27,28,29,36,27,28,35,43,27,29,38,36
20,28,27,31,36,27,29,37,34,29,28,36,37
0,0,0,0,0,0,0,0,0,0,0,0,0
19,25,26,28,30,24,28,28,33,25,29,30,31
22,3,3,3,3,3,3,3,3,3,3,3,3
20,23,28,30,30,23,26,30,31,23,26,27,36
19,26,27,33,35,26,29,32,34,25,32,31,32
2,24,29,32,35,24,25,33,32,23,25,30,35
21,0,0,0,0,0,0,0,0,0,0,0,0
21,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,4,4,1,4,4,4,1,4,4,4,1
20,27,34,32,42,25,30,34,43,26,30,35,43
1,3,3,3,3,3,3,3,3,3,3,3,3
19,25,27,33,38,27,27,35,40,27,29,32,37
21,30,27,31,36,26,28,30,33,29,30,28,31
19,29,26,1,1,27,28,1,1,26,30,1,1
20,28,28,30,38,26,29,30,37,26,30,32,38
0,2,0,0,0,2,0,0,0,2,0,0,0
18,24,26,27,4,23,25,27,4,23,24,28,4
21,24,26,29,33,24,25,28,33,24,26,28,35
21,1,1,1,1,1,1,1,1,1,1,1,1
20,30,32,37,32,31,33,39,35,30,31,37,31
21,25,28,31,33,26,29,28,33,25,27,31,35
19,24,26,35,35,26,27,29,35,25,27,35,35
0,3,3,3,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
21,29,30,34,35,28,31,32,36,30,30,36,38
19,26,29,29,32,27,29,30,32,28,36,31,38
19,28,30,31,34,28,27,34,34,28,30,34,38
22,28,27,30,36,27,28,30,34,25,27,30,34
22,31,33,40,39,29,37,37,40,30,32,34,41
21,4,4,4,4,4,4,4,4,4,4,4,4
19,24,28,28,33,25,26,29,33,24,27,28,32
21,7,26,34,33,7,30,35,33,7,27,34,33
20,25,28,2,2,30,28,2,2,26,29,2,2
20,26,28,33,36,30,30,35,37,29,28,33,34
0,0,0,0,0,0,0,0,0,0,0,0,0
23,25,26,4,4,24,28,4,4,26,28,4,4
20,26,27,2,2,25,30,2,2,26,28,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0
20,27,29,31,38,28,31,29,35,27,29,30,37
20,28,33,36,35,28,29,36,37,27,28,37,44
0,0,0,0,0,0,0,0,0,0,0,0,0
20,26,29,31,39,25,27,28,36,25,25,27,35
20,26,26,25,29,24,27,26,29,24,26,29,29
0,0,0,0,0,0,0,0,0,0,0,0,0
20,26,34,31,35,26,29,32,36,25,30,32,39
1,28,32,32,36,26,33,35,44,28,32,34,37
22,5,5,5,5,5,5,5,5,5,5,5,5
21,26,28,28,34,27,33,33,34,27,30,30,36
0,1,1,1,1,1,1,1,1,1,1,1,1
21,27,26,28,1,28,26,29,1,26,28,30,1
22,27,27,31,34,25,30,30,33,27,33,31,36
19,31,32,37,38,32,33,35,41,30,33,36,38
21,25,29,29,39,27,31,31,33,28,29,31,32
20,24,32,36,42,29,33,35,39,26,32,36,45
19,28,30,29,36,25,29,31,36,27,30,30,37
20,25,29,30,33,24,29,31,33,28,28,31,35
20,25,29,30,34,25,28,31,37,25,29,31,36
20,0,0,0,0,0,0,0,0,0,0,0,0
21,31,37,36,38,31,32,34,41,31,32,38,37
22,25,26,29,32,28,28,30,31,26,28,30,34
20,23,25,28,31,26,25,28,31,24,25,28,30
20,2,2,2,2,2,2,2,2,2,2,2,2
20,2,2,2,2,2,2,2,2,2,2,2,2
20,24,29,32,35,27,28,31,35,26,28,31,45
1,28,32,32,44,28,30,31,45,29,31,32,46
25,25,32,35,34,30,28,31,36,26,30,33,34
20,25,25,29,32,24,29,29,33,25,26,33,34
22,24,27,27,39,24,27,29,32,23,26,28,32
20,26,1,1,1,29,1,1,1,27,1,1,1
18,25,28,29,31,25,26,29,34,25,29,28,33
22,26,26,27,35,25,29,28,32,26,28,29,34
22,0,0,0,0,0,0,0,0,0,0,0,0
20,26,29,33,40,25,30,33,42,25,31,34,35
22,28,27,29,31,26,26,29,34,25,27,29,33
21,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
20,24,29,31,34,27,28,32,32,26,29,32,40
1,28,28,32,29,27,28,29,31,25,28,30,31
0,0,0,0,0,0,0,0,0,0,0,0,0
19,24,26,30,36,26,27,28,38,24,26,32,35
20,36,29,4,4,30,29,4,4,29,31,4,4
21,29,32,30,36,29,31,32,35,29,31,41,38
21,28,32,34,39,26,30,33,40,28,32,35,38
20,27,25,30,36,26,27,29,31,25,30,31,34
19,25,26,30,35,25,25,31,37,28,26,32,32
18,1,1,1,1,1,1,1,1,1,1,1,1
20,26,30,32,36,27,30,33,39,27,28,31,34
23,2,2,2,2,2,2,2,2,2,2,2,2
19,24,0,0,0,24,0,0,0,30,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,1,1,1,1,1,1,1,1,1,1,1
20,24,27,31,33,23,27,29,35,27,28,30,32
0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,30,4,4,30,29,4,4,27,29,4,4
18,27,27,31,34,25,28,30,33,28,29,32,32
0,0,0,0,0,0,0,0,0,0,0,0,0
20,26,26,28,30,24,25,26,29,24,24,31,30
20,26,26,28,36,31,26,31,34,25,28,30,34
20,27,26,30,36,27,26,28,40,25,27,31,36
19,24,27,31,32,27,28,29,32,27,32,32,34
23,0,0,0,0,0,0,0,0,0,0,0,0
21,25,25,33,37,25,27,32,34,28,26,29,37
21,26,26,31,34,26,29,34,35,27,24,36,39
20,29,2,2,36,27,2,2,38,28,2,2,37
1,25,28,31,32,26,27,31,37,26,28,31,34
19,28,29,32,0,29,29,37,0,26,29,33,0
21,24,27,29,31,27,28,31,33,24,27,30,33
22,27,27,1,1,25,26,1,1,25,28,1,1
20,1,1,1,1,1,1,1,1,1,1,1,1
21,24,27,32,34,25,26,31,32,26,26,31,33
20,0,0,0,0,0,0,0,0,0,0,0,0
20,27,30,34,34,28,31,37,34,28,32,32,35
20,26,25,28,33,26,26,30,34,25,26,29,31
20,29,31,31,37,30,30,32,34,29,34,31,35
0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,2,2,2,1,2,2,2,1,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0
21,27,0,0,0,27,0,0,0,29,0,0,0
0,27,29,2,2,29,28,2,2,26,30,2,2
19,25,28,28,33,25,25,27,37,25,26,28,33
23,30,28,30,35,27,32,32,36,32,32,34,42
20,27,28,31,37,29,28,31,35,27,29,32,39
21,24,27,29,33,24,27,29,32,24,28,31,35
1,1,1,1,1,1,1,1,1,1,1,1,1
20,22,28,32,32,22,24,29,34,22,26,30,33
18,24,26,32,33,28,26,27,32,25,29,29,32
20,25,28,32,38,26,27,33,39,25,28,33,38
20,24,27,30,36,25,30,27,30,26,26,30,32
20,29,30,35,39,29,33,36,42,31,30,34,39
0,0,0,0,0,0,0,0,0,0,0,0,0
20,24,28,27,36,25,27,28,36,27,28,30,36
22,0,0,0,0,0,0,0,0,0,0,0,0
1,25,31,32,42,25,32,31,34,24,30,30,37
24,33,34,38,43,32,37,37,44,32,35,38,41
21,26,29,32,30,24,27,30,33,25,26,35,31
21,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
21,24,28,2,2,25,28,2,2,27,27,2,2
1,26,28,30,35,30,29,30,37,26,28,31,36
19,27,28,29,34,28,28,30,32,31,26,31,34
21,25,26,29,32,25,27,28,31,26,27,29,36
21,25,28,33,36,24,28,29,32,24,27,30,32
20,27,29,32,34,29,32,31,36,26,30,30,36
19,26,25,27,30,24,26,28,33,24,29,30,35
0,23,26,29,0,24,25,30,0,25,24,30,0
22,28,27,28,31,27,28,30,33,26,29,31,34
20,27,27,31,33,26,26,31,38,26,27,29,35
21,1,1,1,1,1,1,1,1,1,1,1,1
19,0,0,0,0,0,0,0,0,0,0,0,0
21,28,29,32,37,27,31,32,43,29,29,29,43
1,1,1,1,1,1,1,1,1,1,1,1,1
19,28,27,29,32,26,28,34,32,26,27,29,34
20,28,30,29,35,28,29,29,31,26,29,30,32
20,26,27,27,34,28,27,27,35,27,29,30,34
18,25,31,29,32,26,27,29,34,25,30,28,35
19,2,2,2,2,2,2,2,2,2,2,2,2
0,0,0,1,1,0,0,1,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
19,27,28,30,37,26,29,30,35,25,28,32,38
21,25,29,30,30,24,27,30,32,25,28,30,31
20,0,0,0,0,0,0,0,0,0,0,0,0
21,25,31,31,34,27,30,28,34,26,32,30,33
20,7,7,34,32,7,7,34,33,7,7,34,32
23,3,3,3,3,3,3,3,3,3,3,3,3
18,25,24,28,35,26,25,28,34,24,26,30,34
20,1,1,1,1,1,1,1,1,1,1,1,1
22,28,31,31,35,28,29,32,34,29,32,32,37
19,26,29,31,32,24,28,32,32,29,29,32,32
21,28,31,34,34,28,30,35,43,30,28,29,34
21,28,29,29,3,28,29,31,3,29,29,34,3
20,0,0,0,0,0,0,0,0,0,0,0,0
2,26,30,31,30,24,27,31,33,26,29,31,33
18,27,29,32,34,28,30,32,32,26,29,30,41
20,26,27,27,41,25,29,30,39,25,30,30,46
21,26,26,35,6,25,29,36,6,26,29,35,6
20,25,28,31,38,26,30,30,36,24,31,31,34
22,32,33,35,38,29,33,34,43,31,33,38,38
20,26,29,30,36,24,28,34,36,24,29,35,38
24,27,28,33,37,25,31,31,35,27,29,32,37
22,5,5,5,5,5,5,5,5,5,5,5,5
20,25,3,3,3,25,3,3,3,26,3,3,3
21,34,31,36,38,33,35,38,40,32,35,38,41
24,25,28,32,43,25,27,30,39,24,29,34,37
20,26,28,32,34,26,29,31,37,28,29,32,39
0,0,0,0,0,0,0,0,0,0,0,0,0
21,28,31,32,3,27,29,30,3,27,29,31,3
0,4,4,32,38,4,4,33,35,4,4,34,35
20,25,26,27,31,24,24,29,30,25,26,28,38
20,26,28,29,32,25,27,32,33,25,28,31,32
22,31,34,34,40,32,33,36,42,32,32,36,40
25,1,1,1,1,1,1,1,1,1,1,1,1
19,1,1,1,1,1,1,1,1,1,1,1,1
21,25,28,31,36,27,26,32,34,28,27,36,36
20,25,29,33,36,28,29,30,36,27,28,35,37
21,26,27,30,34,26,27,28,32,27,28,31,35
22,10,10,10,10,10,10,10,10,10,10,10,10
21,1,1,32,38,1,1,32,38,1,1,34,36
19,27,31,31,36,29,33,33,35,29,32,33,39
23,26,31,34,38,26,33,35,37,32,37,34,38
19,27,28,31,37,26,30,31,36,27,30,31,34
22,28,35,34,36,29,31,33,36,27,33,33,35
21,0,0,0,0,0,0,0,0,0,0,0,0
19,23,25,32,37,23,26,30,32,25,24,30,31
20,26,28,2,2,28,27,2,2,25,27,2,2
20,27,28,4,4,28,29,4,4,31,34,4,4
17,28,30,31,36,27,30,32,39,27,27,30,37
19,0,0,0,0,0,0,0,0,0,0,0,0
19,2,2,2,2,2,2,2,2,2,2,2,2
23,35,30,40,35,30,30,36,36,29,32,34,35
0,0,0,0,0,0,0,0,0,0,0,0,0
20,25,27,29,34,26,28,31,36,26,26,29,33
20,26,28,33,31,27,35,32,33,27,32,29,34
20,26,27,29,32,24,28,28,36,26,26,28,35
19,34,30,28,31,34,29,31,33,29,34,32,30
21,31,34,35,38,28,31,35,38,28,33,37,39
20,25,27,32,35,26,28,31,40,26,28,36,34
21,27,26,1,1,26,26,1,1,26,28,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1
20,24,28,30,30,25,27,30,30,26,27,30,35
22,1,1,1,1,1,1,1,1,1,1,1,1
20,25,30,32,34,26,28,30,34,26,28,31,32
22,24,27,32,37,26,29,31,37,27,30,34,37
21,29,29,31,34,28,31,30,35,29,32,32,35
20,24,30,31,31,24,25,27,31,27,27,29,32
20,28,28,31,33,29,30,31,39,27,30,30,36
22,30,28,31,32,32,28,31,36,27,28,29,32
21,3,3,3,3,3,3,3,3,3,3,3,3
21,0,0,0,0,0,0,0,0,0,0,0,0
22,29,30,34,6,29,31,33,6,30,32,35,6
19,25,27,28,44,26,28,28,41,26,25,29,45
20,29,28,35,35,28,29,33,35,28,28,33,35
22,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
22,26,28,30,39,23,30,32,35,27,28,34,35
19,1,1,1,2,1,1,1,2,1,1,1,2
20,27,30,31,32,26,28,35,36,28,29,35,37
22,32,2,2,2,30,2,2,2,30,2,2,2
20,25,29,30,35,24,29,29,35,26,31,31,33
24,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0
20,25,30,33,32,25,27,30,32,24,28,30,31
20,24,26,31,34,26,25,29,33,23,26,27,31
20,27,26,31,34,26,27,32,34,27,29,34,35
19,25,29,32,33,26,27,30,30,25,29,30,32
24,28,28,32,33,30,31,32,33,27,27,32,33
19,24,31,35,40,24,31,35,41,26,31,37,42
21,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,1,1,1,1,1,1,1,1,1,1
23,27,30,31,33,28,30,30,33,29,30,33,34
22,24,28,3,3,24,28,3,3,26,26,3,3
20,27,2,2,2,27,2,2,2,26,2,2,2
19,29,36,39,38,28,36,38,34,31,35,36,33
22,24,26,27,43,24,26,27,41,26,29,29,40
0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,30,33,32,28,32,33,34,28,31,33,35
23,28,27,30,36,27,28,31,35,26,28,31,36
2,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
21,26,3,3,3,26,3,3,3,30,3,3,3
20,1,1,1,1,1,1,1,1,1,1,1,1
19,29,31,35,35,30,30,36,34,29,30,35,42
1,26,28,29,36,23,29,30,33,26,29,30,39
20,26,6,0,0,25,6,0,0,26,6,0,0
19,26,31,31,34,27,27,31,35,27,31,30,39
19,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
2,24,1,1,1,26,1,1,1,26,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1
21,26,29,29,37,30,30,29,33,27,29,29,38
19,25,27,28,33,26,27,29,35,25,29,31,33
19,26,30,32,33,26,28,29,33,27,29,32,30
22,25,27,30,33,29,28,31,36,27,32,30,33
30,2,2,2,2,2,2,2,2,2,2,2,2
20,3,4,4,4,3,4,4,4,3,4,4,4
21,25,26,32,35,26,26,30,36,24,26,32,33
4,24,5,5,5,24,5,5,5,25,5,5,5
20,24,30,33,32,24,29,32,34,26,28,31,34
21,26,27,30,36,26,28,32,40,27,28,33,36
21,25,28,32,33,27,28,34,35,28,27,31,33
21,26,28,30,29,25,27,29,33,24,28,29,34
20,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0
20,25,0,0,0,26,0,0,0,27,0,0,0
22,1,1,1,1,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1
20,31,29,32,35,30,27,31,33,27,30,32,36
20,28,28,29,34,30,29,32,41,27,28,31,33
1,1,1,1,1,1,1,1,1,1,1,1,1
20,27,30,34,38,25,29,38,41,28,32,33,41
21,24,28,33,34,24,26,31,34,25,28,30,32
2,2,2,2,2,2,2,2,2,2,2,2,2
19,26,0,0,0,26,0,0,0,28,0,0,0
21,30,30,31,38,28,28,32,38,29,30,32,36
21,25,26,28,32,24,25,31,30,24,28,28,30
19,28,30,30,31,27,27,31,33,27,29,28,31
22,0,0,0,0,0,0,0,0,0,0,0,0
19,29,30,33,33,31,28,31,33,27,29,31,35
20,27,27,31,34,23,27,31,33,22,27,30,33
22,31,5,5,5,34,5,5,5,34,5,5,5
22,24,28,34,37,25,28,34,39,25,28,33,36
20,26,29,29,33,27,28,31,36,27,28,31,36
20,0,0,0,0,0,0,0,0,0,0,0,0
20,28,31,35,37,30,33,35,37,28,33,37,42
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,2,2,2,2,2,2,2,2,2,2,2
20,0,0,0,0,0,0,0,0,0,0,0,0
20,26,29,31,36,25,28,32,34,27,30,30,33
21,27,31,31,33,30,29,31,31,28,30,31,29
22,29,29,8,33,30,30,8,36,32,31,8,42
19,29,28,31,39,28,27,30,38,26,28,31,37
0,27,28,29,36,28,28,34,35,26,28,30,35
20,28,31,34,37,29,31,33,36,29,30,37,39
21,27,29,30,3,27,28,31,3,28,29,31,3
21,27,28,31,34,27,28,29,35,32,29,29,34
19,4,4,4,3,4,4,4,3,4,4,4,3
20,25,32,32,35,26,29,34,39,26,31,30,37
1,27,27,34,34,25,27,28,31,27,32,28,33
18,26,31,34,3,27,30,37,3,29,31,34,3
23,27,28,29,1,27,32,32,1,28,29,33,1
0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0
23,25,27,34,32,25,27,33,32,26,29,35,32
20,24,25,29,3,24,28,28,3,22,27,32,3
20,25,26,32,34,26,27,31,38,26,26,30,35
20,22,24,29,31,26,25,28,34,24,26,30,32
22,4,4,4,4,4,4,4,4,4,4,4,4
22,26,27,0,0,27,29,0,0,25,29,0,0
22,24,28,32,34,23,29,33,38,24,28,31,32
19,26,29,34,34,25,28,32,34,26,28,30,34
19,25,25,28,34,27,26,33,36,26,27,29,36
20,25,27,30,35,26,28,29,35,26,27,36,30
22,28,33,29,40,27,30,34,38,27,30,32,38
20,3,3,3,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0
2,26,26,29,34,25,26,29,34,25,26,32,36
21,26,27,28,30,24,27,29,29,25,27,29,32
21,28,29,33,1,26,28,32,1,28,30,31,1
20,25,27,30,36,26,24,28,32,28,26,32,30
20,3,3,3,3,3,3,3,3,3,3,3,3
22,24,28,35,37,25,27,32,38,26,31,36,39
22,27,28,30,37,24,29,31,36,25,29,31,38
20,1,1,1,1,1,1,1,1,1,1,1,1
19,25,28,30,33,26,28,30,34,26,31,31,33
20,2,2,2,2,2,2,2,2,2,2,2,2
20,0,0,0,0,0,0,0,0,0,0,0,0
20,1,1,1,1,1,1,1,1,1,1,1,1
22,4,4,4,4,4,4,4,4,4,4,4,4
20,29,29,29,38,29,27,37,34,28,27,30,33
20,24,1,1,1,23,1,1,1,24,1,1,1
21,28,28,29,31,25,29,33,32,26,32,29,34
0,0,0,0,0,0,0,0,0,0,0,0,0
20,25,27,30,33,25,26,30,36,24,32,31,33
22,25,27,29,37,25,27,33,34,25,28,30,35
19,24,28,31,36,25,28,31,33,25,29,32,34
20,26,28,30,41,26,28,29,33,30,28,31,33
0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0
21,27,29,30,38,28,28,31,36,29,31,33,35
20,0,0,0,0,0,0,0,0,0,0,0,0
19,26,25,28,33,23,26,30,35,25,26,31,37
22,26,3,3,3,28,3,3,3,26,3,3,3
20,23,26,32,32,27,28,30,30,26,25,31,33
20,25,31,32,36,27,32,34,37,26,31,35,41
20,2,2,2,2,2,2,2,2,2,2,2,2
21,24,29,30,34,27,31,30,34,26,29,30,38
1,1,1,1,1,1,1,1,1,1,1,1,1
22,27,28,29,32,25,27,30,33,26,27,29,32
21,25,26,28,31,26,25,30,34,27,27,30,32
0,30,30,30,35,28,27,32,34,27,28,33,33
21,27,27,27,32,28,31,29,32,30,26,31,33
1,1,1,1,1,1,1,1,1,1,1,1,1
22,0,0,0,0,0,0,0,0,0,0,0,0
21,1,1,1,1,1,1,1,1,1,1,1,1
20,0,0,32,35,0,0,33,35,0,0,30,34
1,28,32,34,34,27,30,33,37,28,33,32,36
